,CH0,CH1,CH2,CH3,CH4,CH5,CH6,CH7,Pose
3369,7428.2691451953415,7576.361556865522,7755.289539239953,7811.270521937049,7810.518845548199,7927.882149026039,7935.101515127751,7735.989603158169,2.0
3370,7519.577475856135,7668.387902086153,7848.293995649622,7904.132184054139,7902.774440678108,8020.652160766939,8027.764544488234,7828.28224557353,2.0
3371,7527.47267923407,7676.6441206590325,7857.031430384348,7912.824086930122,7911.238072868719,8029.361436753421,8036.639021844539,7836.849386788488,2.0
3372,7583.716360235238,7731.882273546483,7911.061798675567,7966.820375493506,7965.763514039264,8083.451484949847,8089.866682932715,7891.022591618025,2.0
3373,7615.867081755359,7763.888491137893,7942.927857223718,7998.590229203908,7997.728935468864,8115.552904546039,8121.651031006486,7922.701569769268,2.0
3374,7600.727421550111,7748.74911472147,7927.561581605433,7983.280736935745,7982.4201295292905,8100.116619668198,8106.2635340407405,7907.192264396584,2.0
3375,7600.153708597175,7747.442611455534,7925.444403348395,7981.011725074266,7980.4142530959225,8097.627843316285,8103.553112496171,7905.198721476243,2.0
3376,7627.4318922294015,7774.006561587142,7951.365732583528,8006.811859637604,8006.719257386285,8123.589831808899,8129.037669250801,7931.20934176463,2.0
3377,7575.7655846996695,7722.312446072735,7899.890733318534,7955.076086091359,7954.896620822313,8071.618565578157,8077.346609184439,7879.6503829239455,2.0
3378,7538.509078997365,7685.1118149634285,7862.667737448916,7917.632918810485,7917.360167962478,8033.9687826758445,8039.745861008137,7842.132180923012,2.0
3379,7540.035926086248,7686.816816661799,7864.436628066157,7919.342912307212,7919.113835371763,8035.78891076864,8041.56566561712,7843.866000357465,2.0
3380,7578.263164274755,7723.834997454068,7900.196435261438,7954.996332900106,7955.14827402886,8071.223918053678,8076.336993324058,7879.5871438419135,2.0
3381,7606.899274228859,7752.45537998532,7928.858678910965,7983.813991780293,7983.283127277326,8099.660128224225,8104.433482735084,7907.658672888261,2.0
3382,7578.589174676469,7723.94509108562,7899.87650935411,7955.204730625256,7954.535768785022,8071.174121529803,8075.506632832468,7879.138802066242,2.0
3383,7568.476681816695,7713.575701086902,7889.197471305796,7944.577723863549,7943.945056571396,8060.514403211696,8064.592665613149,7868.536896752822,2.0
3384,7609.767607250467,7753.3706126413945,7927.262622135766,7982.389710926142,7982.555276528449,8098.070902734861,8101.223066245531,7906.640190781969,2.0
3385,7669.3106107713,7812.686225143144,7986.287837428145,8041.318017305825,8041.107394764099,8156.6552560933405,8159.428310820897,7964.907211652351,2.0
3386,7638.086637365557,7781.130747148983,7954.237583657467,8009.300225030525,8009.335991020148,8124.682645664804,8127.416470051507,7933.203264594961,2.0
3387,7617.896377947035,7760.63708237978,7933.345142986285,7988.470137046517,7988.894601624864,8104.1529114196865,8106.588227022732,7912.819734327491,2.0
3388,7620.952314165607,7763.849373269285,7936.721621318902,7991.814142188347,7991.993580392871,8107.39900158647,8109.911767541825,7916.01379234906,2.0
3389,7642.41512636819,7785.11508583899,7957.663471951132,8012.720163319801,8013.1423890344095,8128.249514211519,8130.489900626995,7937.005046826885,2.0
3390,7617.147890660981,7759.9578123308875,7932.010930707416,7986.997504379851,7987.609762400906,8102.397898262281,8104.954991008262,7911.671967960557,2.0
3391,7584.73275572898,7727.447475011751,7898.839230240489,7953.8252390490325,7954.796296295298,8069.210222413241,8071.94733661842,7878.9117396769,2.0
3392,7611.401055661814,7754.960744167971,7927.426841659037,7982.278522596731,7982.442546133671,8097.319214364705,8100.46267099756,7906.732466569115,2.0
3393,7573.265993612197,7717.216689815758,7889.995641497646,7944.881417981899,7944.817227901708,8059.86936796395,8063.316807330268,7869.429521611534,2.0
3394,7594.9828721813565,7738.8704720862825,7911.836609857302,7966.5616235893485,7966.350402738058,8081.454978897854,8084.780716794382,7890.918811322235,2.0
3395,7602.50592963557,7746.365281705707,7919.47872529722,7974.1249874441955,7973.974573070458,8089.235697062604,8092.446421310105,7898.672186668564,2.0
3396,7602.475757406981,7746.288762383878,7919.360747328774,7973.999065072975,7973.8626907157995,8089.107681833435,8092.290350961494,7898.553090529466,2.0
3397,7609.511431079469,7753.246183736602,7925.741232694254,7980.456754219498,7980.7472448801545,8095.8391488049365,8098.915235502811,7905.51262532759,2.0
3398,7611.146928800055,7754.955038326917,7927.419171680957,7982.069685906437,7982.342904615095,8097.597521228816,8100.472519173603,7906.942117331733,2.0
3399,7602.075161888261,7745.825970042136,7918.317449492717,7973.138064348562,7973.0409276406635,8088.343624350763,8091.2084281752705,7897.609387806922,2.0
3400,7593.063466898929,7736.4690578212285,7908.471503932813,7963.357418785093,7963.313872432891,8078.356144105427,8081.117953029769,7887.843503405085,2.0
3401,7592.146378312296,7735.448454629491,7907.318242671213,7962.3185472344485,7962.449522739602,8077.453003610825,8080.160421806054,7887.019601073601,2.0
3402,7533.123934985027,7676.128339192205,7847.894813080427,7903.034423167569,7903.137927014023,8017.8566730781895,8020.86575581809,7827.940135772862,2.0
3403,7542.912362831534,7685.703660209754,7857.678516331761,7912.7088945103005,7913.100864724727,8027.544662578649,8030.690257107168,7837.783876609483,2.0
3404,7596.562585688223,7740.149904776794,7913.012318817728,7968.11412826095,7967.977861254395,8082.877234802332,8086.218177176408,7892.717901492888,2.0
3405,7598.454342278845,7741.910045331232,7914.657065989387,7969.7200796257675,7969.706444575902,8084.527294277458,8087.81209306551,7894.3779850923165,2.0
3406,7626.154867648081,7769.340993859433,7942.011962265389,7996.887170260653,7997.170538364686,8111.729687919502,8114.935817284558,7921.517970516546,2.0
3407,7560.846096384972,7703.51889961534,7875.710242722267,7930.559271587783,7931.400358648128,8045.358177677135,8048.643242243097,7855.764672977744,2.0
3408,7565.7193714306295,7708.548604723963,7880.91450447773,7935.712914699448,7936.691382744259,8050.702749206766,8053.912869278648,7861.015003957483,2.0
3409,7546.692656967597,7690.399521771897,7863.839628839344,7918.736577013758,7919.02126153654,8033.782762016216,8037.599494590225,7843.872578206087,2.0
3410,7506.207784225095,7650.110430016969,7823.595833568612,7878.802249349676,7878.783267035893,7993.758570008574,7997.80647660816,7804.237796463579,2.0
3411,7478.770028844398,7622.409548351576,7795.197975825584,7850.770229517535,7851.017870755193,7965.698883230334,7969.692014519748,7776.709088964807,2.0
3412,7477.930261914921,7621.490015809814,7794.145051809681,7849.759338462132,7850.072928521713,7964.686446753682,7968.6117615759185,7775.808250163954,2.0
3413,7483.911258862817,7627.31102036491,7799.739328099836,7855.250679047161,7855.479424911423,7970.033558170214,7973.84101928325,7781.107588814154,2.0
3414,7492.678881018735,7636.212067055128,7808.849547292919,7864.278594252542,7863.999407827052,7978.94573456431,7982.51865274573,7789.5113818845275,2.0
3415,7430.958932193956,7573.9059819035065,7745.867260000978,7801.271764878821,7800.931005624216,7915.84554261462,7919.176593200463,7726.967749956182,2.0
3416,7331.5097907535255,7473.111806026049,7643.435863295126,7698.91496830785,7699.198982102959,7813.496078207228,7816.430878029936,7625.642156871402,2.0
3417,7323.7950433644,7464.34191665687,7633.352082146435,7688.829157175576,7689.637266116393,7803.269643109088,7805.7686013173725,7615.944874997705,2.0
3418,7335.264334498759,7475.4642316730105,7644.197132301186,7699.699237472862,7700.750086941734,7814.513978410618,7816.580236168257,7626.818765713494,2.0
3419,7303.5957711890305,7443.68194051158,7612.272429104704,7667.753240956597,7668.645504510949,7782.511721063627,7784.288099377998,7594.494333954357,2.0
3420,7241.643004373233,7381.659831103898,7549.622188116464,7605.240082825117,7606.279047688028,7719.887115868398,7721.679506452293,7532.027970537797,2.0
3421,7250.8375552136595,7391.149333444288,7559.3302527754495,7615.030173833582,7615.839691050691,7729.621337271674,7731.544572715576,7541.653732048855,2.0
3422,7190.4561580870495,7331.773690435976,7501.157431016357,7556.7114042459925,7557.297548067175,7671.433198854629,7674.183219816428,7483.378499928852,2.0
3423,7219.01280909863,7360.236703537054,7529.642839809865,7584.760974309177,7585.980246766063,7699.455933595527,7702.308763846676,7511.622358830254,2.0
3424,7266.669934210184,7408.235875390589,7578.433709591753,7633.36270279952,7634.618679134005,7748.087856262827,7750.993170249126,7559.9102126021335,2.0
3425,7266.112254934179,7407.911762817001,7578.363684161101,7633.3426762367935,7634.5165959375245,7748.126371317404,7751.111259459332,7559.795902802134,2.0
3426,7264.193776933263,7406.10552390704,7576.409167174137,7631.525812485662,7632.604172130806,7746.339394183765,7749.32883855401,7557.930655487061,2.0
3427,7281.908887574602,7423.885349290827,7594.013585882436,7649.264126658068,7650.48008538195,7764.317588745639,7767.062740278573,7575.551748522738,2.0
3428,7284.257598906489,7426.05670639454,7595.946253413255,7651.341566022398,7652.914118346508,7766.799315175778,7769.29447059092,7577.936186283992,2.0
3429,7280.138776565529,7421.770361251336,7591.489481652379,7646.787525236728,7648.5370843001465,7762.314297270653,7764.760572952582,7573.581698426893,2.0
3430,7261.361717690735,7403.444600749689,7573.525322760544,7629.098892276665,7630.693782626143,7744.76616320656,7747.443632173747,7555.849819398112,2.0
3431,7212.422525023584,7354.579903424643,7524.519996132931,7580.367901798277,7582.066063428731,7696.129871723771,7699.003328410014,7507.468495205936,2.0
3432,7232.746283126371,7374.76763130045,7544.679665324151,7600.707742818254,7602.5132520909065,7716.658211478994,7719.402152242311,7528.072130593046,2.0
3433,7257.647984052814,7400.181201207885,7570.610785724197,7626.900694622327,7628.440579834779,7743.1506722128415,7746.020902369107,7554.223874419749,2.0
3434,7246.011251943796,7388.892314993033,7559.7778263639475,7616.031260042818,7617.525901174048,7732.388901385586,7735.488351852989,7543.3685387053565,2.0
3435,7263.279913830858,7406.058811355244,7576.468379454287,7632.686760020341,7634.626439300138,7749.3107153551955,7752.193448683031,7560.224768474597,2.0
3436,7326.414508900109,7469.894887544359,7641.004493583394,7697.0559402136605,7698.652011428307,7813.80697593955,7816.584161286079,7623.737482493491,2.0
3437,7290.999113998919,7433.97617137963,7604.6317540296695,7660.4923205647,7662.400902675985,7777.121635121742,7779.887933184658,7587.3220721142625,2.0
3438,7297.351832397265,7438.537282895822,7607.0428475398185,7662.801672078802,7665.821482452805,7779.328967519198,7781.258281723286,7590.318005958946,2.0
3439,7311.390977192107,7452.446418939382,7620.8354553824765,7676.538649213128,7679.471026617632,7793.219334510753,7794.87918019167,7603.912087850856,2.0
3440,7341.711786930999,7483.0028559576285,7651.717503552586,7707.288098090962,7709.748604770348,7824.008695431498,7825.316214158954,7633.960483755016,2.0
3441,7379.513014820826,7521.3401389507735,7690.77246065348,7746.25337546702,7748.022214631201,7862.923139366622,7863.8994516839,7671.874085237024,2.0
3442,7350.784190295678,7491.270481806164,7659.028165466733,7714.62036684919,7717.47261834742,7831.613729519882,7831.959801194837,7641.059676842475,2.0
3443,7402.69596284988,7542.557427211491,7709.549104784992,7765.095775883085,7768.09708785375,7881.9755619292955,7881.80737044829,7691.472585154014,2.0
3444,7370.115823036993,7510.040931167479,7676.663303375328,7732.505840837321,7735.377587924992,7849.178495227908,7849.0638049864265,7659.02702901765,2.0
3445,7368.556744654108,7508.424450370447,7674.848466844869,7730.936034939471,7733.939538219697,7847.652900079073,7847.3448221736635,7657.608209423751,2.0
3446,7368.839013092682,7508.495271797423,7674.650526777864,7730.71235249639,7733.819462184432,7847.391808623952,7847.000865951733,7657.480516910161,2.0
3447,7333.6298262179935,7473.825051281601,7640.932844479117,7696.855603916615,7699.477464717366,7813.254666941648,7813.355186321442,7623.164914159222,2.0
3448,7299.326548747311,7439.333089102419,7606.314727867931,7662.1065080721955,7664.857556519459,7778.190726052592,7778.52009623818,7588.808910509612,2.0
3449,7384.689202149827,7525.158190073114,7692.472755944387,7748.352995541223,7751.041651117986,7864.690718399802,7864.788325264801,7674.871685176976,2.0
3450,7389.730451638123,7530.40131426164,7697.984116645299,7753.901683013052,7756.576452118691,7870.451406071473,7870.587711243523,7680.46583571955,2.0
3451,7395.9362816355215,7536.54983947506,7704.048853374676,7759.909138095063,7762.517735921816,7876.299207710361,7876.387825930458,7686.2597719348305,2.0
3452,7397.766177777465,7538.447558446853,7706.06848436275,7761.815391973428,7764.1289695425785,7877.9091531701715,7878.183332834992,7687.7948051889225,2.0
3453,7437.828325147726,7578.741978762216,7746.569188363793,7802.354503336992,7804.566917531056,7918.392502705028,7918.797588755276,7727.853712710568,2.0
3454,7444.534604669151,7585.626667874499,7753.546649012885,7809.19000378585,7811.610633158695,7925.536104778546,7925.896057597446,7734.668077427156,2.0
3455,7441.81798358307,7583.1085990930715,7751.237888954685,7806.895733710976,7809.139903807721,7923.164078356823,7923.647723832587,7732.319800003553,2.0
3456,7406.074769747346,7547.701601862451,7715.625943699008,7771.357432482328,7773.525635626587,7887.480859710577,7888.27416815793,7697.147919035152,2.0
3457,7458.023757197322,7600.202738496004,7768.330400941545,7824.044325891892,7825.838483872952,7939.925752808048,7941.021703112472,7749.474921667674,2.0
3458,7502.9555610718935,7646.094302782813,7815.2442109542235,7871.076951949187,7872.193614349065,7986.939558687764,7988.383487888789,7795.981692450626,2.0
3459,7515.412582797276,7659.203676123903,7829.2244883990215,7884.833026438086,7884.963580241642,8000.363060243265,8002.301845086017,7809.3895715215995,2.0
3460,7464.196646718802,7607.939432943823,7778.208936918063,7833.76951897917,7833.88042686325,7949.310500757957,7951.607205148566,7758.703881431547,2.0
3461,7514.960856212917,7658.65838801212,7829.456254371938,7885.012526598374,7884.8713303610975,8000.559630447254,8002.89816468904,7809.680936558868,2.0
3462,7559.499675924774,7704.5101955662185,7876.901531701526,7932.639372203414,7931.887322824788,8048.438536926442,8051.196694459745,7856.569917995363,2.0
3463,7539.879565711093,7686.574379930646,7860.979448939391,7916.918486759141,7915.438408956599,8033.0112138698305,8036.592004751112,7840.484104336914,2.0
3464,7494.662665177132,7641.544842691915,7816.020781417908,7871.878108594831,7870.450846956058,7987.8093275473275,7991.909822274226,7795.960521080043,2.0
3465,7552.350803843783,7699.782768626483,7874.872183901356,7930.756198196618,7929.123372231598,8046.678650449917,8050.921829756787,7854.290837747298,2.0
3466,7634.559613434583,7783.4594333900795,7959.841698323451,8015.954406992874,8013.513362395089,8131.783269755647,8136.336906272326,7938.499805144773,2.0
3467,7638.147537641003,7787.986019239817,7965.434855907253,8021.655211736678,8018.7400325756325,8137.552471082902,8142.485409402304,7943.834952212852,2.0
3468,7671.949456092898,7821.487217260458,7998.766057882213,8054.482655986428,8051.4714248525715,8170.09032203551,8174.840472133536,7976.448874538272,2.0
